id,Labels
1522541562303217664,0
1521413372402896896,1
1523977560907870213,2
1526457115274903555,2
1518524566335033344,2
1525758120135274496,0
1523513302890184706,2
1521473663102373888,2
1518872936995647488,2
1518124419050262529,2
1522979743192076289,2
1525291431585550336,2
1518483568896638976,2
1525398189641441281,2
1519270409488986112,2
1524043876754894850,0
1526914320109805571,1
1523300878697910273,2
1518751607231447040,2
1521496213589479425,1
1526909044203880448,0
1525171455142551553,0
1522580283442475008,2
1523663657971855360,0
1525057157523132416,1
1518548829532205057,2
1525887847332708352,2
1524024506125549569,0
1522786670994608128,2
1525490273647738882,2
1525489287122554880,0
1526556235558006784,0
1525774283343003648,2
1522596741526159360,2
1521857330891001856,2
1522551628083208193,0
1518604714702958593,2
1524008643888238593,2
1523565559648243712,2
1524043952340586500,2
1525248026914484224,2
1518626190159843328,2
1521846139082924032,0
1524053105478082561,0
1525800455862833152,2
1523932890584604672,2
1524984204085366800,2
1516634292876546049,2
1520387763673083904,2
1520368435452006400,0
1520271203721641984,2
1524664025875095552,2
1522922639618060288,2
1524021560381931520,0
1521405809741398016,1
1521077517310119936,2
1521526163604078592,0
1526470235422830592,2
1522932223548162049,2
1520280670286712832,1
1526396731122159617,2
1523977322243624960,2
1521102014276673537,2
1522195749576003585,0
1521833608482238466,2
1521060204485304320,2
1518860524330528769,0
1518608526008008706,2
1518510793851273216,2
1519242314866372608,2
1520382186163253249,2
1521714090137505792,0
1526564039643766786,2
1522855742260326401,2
1520352671768580096,2
1523231161119821829,2
1520623486737305600,2
1522079565379604480,2
1522212321724370944,2
1518497465896419329,2
1525296487332462592,2
1522732682630905856,0
1522491180512071680,2
1524392968656162817,0
1524035685090398209,2
1524030298501320705,2
1524039834095943680,2
1520537820603240448,2
1525763103643774976,0
1524736164342738946,0
1525307611025145857,2
1522607930289569792,1
1526936090547892224,2
1520794042552172554,2
1520377524991135744,2
1522881993197101056,0
1525781302267351040,0
1518525013661339650,2
1524759051724554240,0
1522597741628895232,0
1522010656555163648,2
1518859647003742208,2
1525767065185185792,0
1526515915747368960,2
1518482790916018178,2
1526191512563818496,0
1526534589770252288,0
1525473710425001986,1
1520350534925914112,0
1518620469770997760,0
1520974816265654272,2
1526095335478939648,2
1518549100861739008,2
1523939210318680065,2
1526167763919974400,2
1526204653066911745,2
1525487893602521091,2
1526192501539098624,2
1521891842463313924,0
1523189985272561664,2
1518537763641257985,0
1523125688034807809,1
1526765986376200194,0
1518590332392603650,2
1521824659544903680,2
1526413917496307712,2
1521073778020990976,2
1524626132553072641,2
1525129467999698945,2
1521127417351634947,2
1521493780192546819,2
1525210457451245572,0
1518980253430951942,2
1522185187085664256,2
1525009499005894656,0
1526878420210049024,2
1525870054222360577,2
1520385892132978688,2
1521091115927375872,2
1522705552073117698,1
1525810744713150464,2
1525690992103661568,0
1522768554973704192,2
1524789881599594496,2
1526587552358346752,0
1518551522912894976,2
1524971045861568512,2
1526896441670500352,0
1523366070320386048,2
1526079006658859009,0
1521036647407644672,2
1521383521041797120,2
1520614155262169088,2
1522394011259920384,2
1525310343878062081,2
1526795252191088640,0
1524050137454055425,2
1521499276571983874,2
1521702905643880449,2
1525480545437761537,2
1518569080982278144,2
1522157689643671557,2
1524699960339726336,0
1524777176138014720,2
1521760421094387718,0
1525441437739130880,2
1521433843571453954,2
1520646509661884416,2
1520962941905944578,2
1520318938567299073,2
1518585356035452929,2
1526188652820193282,2
1523320391220953088,0
1524799746212126723,0
1524948825844068352,2
1518882979019636736,2
1525179428002668544,2
1523366125299404800,2
1521387428233478150,0
1521107964202868736,2
1520986200764719104,2
1522762551842734080,2
1523999244470079488,0
1522072970843283457,2
1524684366311727104,2
1526492299987144704,2
1523992205949796353,0
1523282171649269761,2
1525778030064443396,2
1522801846888583168,2
1525137367279054848,2
1526890562032242689,2
1522910167699902464,0
1522780942322245632,2
1526781013153570817,2
1523684219523719170,0
1518609793761435653,2
1524774108898103302,0
1522449653848969216,2
1520675889645821952,2
1524965838071242755,2
1523669089389973510,0
1525154723355041792,2
1518844606686801925,0
1526873034103336960,2
1522453777739284481,2
1525344011887575042,2
1522804116161921024,2
1525430473367113728,2
1518541356230012930,2
1525852304305692673,0
1524774966675132416,0
1518935667828527107,2
1524416680100831233,2
1526107780725084160,2
1521700815488307200,0
1521120071644422144,2
1521761835942580224,0
1522546551373336576,2
1520809116507471872,2
1524736228012302336,2
1525447788766830592,2
1523651012367511552,2
1518540157598957569,2
1524312852701401090,2
1520202442948096000,2
1524957509751934978,2
1525735893268475904,2
1525654131083739136,2
1523085907355529216,2
1518526240084226049,2
1519977588902404096,1
1521308873646567424,2
1524419652327456768,2
1524904489257672704,2
1521089661720051712,2
1521486323009622017,2
1526960112560001029,0
1518586902856744960,2
1520666166859116544,2
1518976675345670144,2
1525000631513014272,0
1525285729165021184,2
1525834480128520192,0
1525464126302355456,2
1520596471795503104,2
1520662050464100352,2
1521522928579657728,0
1525718935634837504,2
1523888872761233408,2
1525272179981492224,2
1522207961393025024,2
1522396433101778944,2
1524809044384354305,0
1521492061400322051,2
1526601170654924801,2
1524914224211689472,2
1525882935597211648,0
1524977321069146113,0
1522740603964239873,2
1523284382160539648,2
1525442062086201345,2
1524928296802471936,2
1525310473222074368,2
1523657501564375040,2
1524638954460430337,0
1526167374956662786,2
1522887023753064448,2
1525133004485513216,2
1522199104020881408,2
1524343846146285568,0
1525412871139512320,2
1525805786861301760,2
1518902226864857088,0
1524566542645530625,2
1522807705345622016,2
1525847652692201473,1
1524372637127872512,2
1524706046232920064,2
1526919336568705024,1
1518934132667318273,2
1526180160520658944,2
1526568938703757312,2
1520934217831821312,1
1524350660099010561,2
1517316403195490304,2
1518844231779241984,1
1519786534664564736,0
1518929790102765568,2
1521660068839981056,2
1525141017967546368,2
1524943584633335808,2
1526144808783429633,2
1521438105936359424,0
1521020078933774336,2
1526776910508097536,0
1519266766274568192,0
1522763366619484160,2
1524798728632033284,2
1522130806877360130,2
1524030283234050053,0
1520618278405558273,2
1526876079591665670,0
1520653537860292608,2
1526523294974783489,0
1518557515516047360,2
1518643522320179200,0
1526848886525964288,2
1526871804475609088,2
1521812355587272704,2
1525431552523763712,0
1522949453677666304,0
1522158345888886784,0
1524300669590683648,0
1521765060154068992,2
1519154544202027008,2
1522982952098885633,2
1519269483323437056,2
1518805931869765632,2
1522246107287285760,2
1523990918281400320,2
1525450424253575168,0
1519150633513029632,1
1521099323991240705,2
1526080045806415872,0
1522235603261149185,2
1524745476381511680,2
1522797494337343489,2
1522433147454967808,1
1520046582888280071,2
1521138244754104320,2
1525302325682008064,2
1525877056953028608,0
1522777977012076545,2
1524970285220343809,2
1524777875584724992,1
1518638030008946689,2
1526488468242563072,2
1523605289827987456,2
1525730722178183171,2
1521511893806219264,2
1523967637876711424,0
1521844707940306945,0
1519563512523067392,0
1518819143524372480,0
1521844938497232899,2
1525307263740780544,2
1524027837736710144,2
1523113052295827456,2
1523685872792915969,2
1523272838727184385,2
1525863498093404165,0
1524752023266406405,2
1525814333921366016,2
1520603606059208705,2
1516456271150747648,2
1524934540610809856,2
1522205913469267970,2
1525899225560944640,2
1525408074412216320,2
1520059384646496256,2
1521071761336406016,2
1525353230502199296,2
1526812430353018882,0
1521100317995143168,2
1524783763875577857,2
1521057359753220096,2
1522028918085406721,2
1525444642723966976,2
1524739253652975621,2
1519287764558225409,2
1518567940022366208,2
1518646400145182720,2
1521755035201421314,2
1518825446506659841,2
1525474724146401280,2
1518525111082831872,2
1525109443415130112,2
1518456292951552000,2
1518803402985459717,2
1525837441290371073,2
1525466819875971072,0
1526097881488592897,2
1525416921935806465,2
1522383597457797120,2
1521015830875492353,2
1518560095537270784,1
1524783437416120322,2
1521302236785438720,2
1518550929536172034,2
1518834475844595712,0
1518109763967807488,2
1524936097503281152,2
1520266891725467649,2
1526923493392035841,0
1524692250550484993,2
1522174270180257793,2
1518842843099324416,2
1521144391809011712,2
1524959511282257921,2
1518537080175218688,2
1524293767343513600,2
1521040982887833602,2
1523959807618678784,2
1524034636870946818,1
1521345197501988864,2
1520939836915417088,2
1525405203872088065,1
1526510331807141888,2
1520341728913412096,0
1524331497205170178,2
1525296672380551168,1
1518508392465240064,2
1525839615235502080,0
1526539846269161473,0
1525126635439001600,0
1521870696221069312,1
1526796021757804545,2
1517733149534474240,2
1524957071430414336,2
1521490763590389762,2
1522135564472156160,2
1526174311815315459,2
1523290458491097088,2
1525882803090386944,0
1524206806607745024,2
1521869946544062464,0
1525831635060436992,2
1521080126640824321,2
1523999473072238592,2
1518834501626908672,2
1524709969261604864,2
1522734725764370433,2
1522566229122514944,2
1524953003412684800,0
1521075176829374464,0
1520298607160659968,0
1526140923734020096,2
1522207444885131264,2
1520925779156078592,0
1522612509777166337,0
1525484225503576064,0
1522982951587221504,0
1524411466119581696,2
1526163784565288960,0
1521370328416411648,0
1526180861808300032,2
1524052308224798722,2
1522606668454195200,2
1524972847378026497,2
1520400946865766403,2
1521483281073643524,2
1525722375203201024,2
1524246941080727556,0
1526891553167650817,0
1523651551490838528,2
1526778829280362499,0
1525476697809661953,0
1523454240471252992,2
1524898806986264576,2
1525456508556677120,2
1524861663685533697,2
1526212320892174337,2
1526214573178642434,2
1526568189496176641,0
1522626073900556288,2
1525907777243463680,0
1525123453216751616,0
1524965950411317248,0
1523637663726981121,2
1522098967663693824,2
1523662030544437249,0
1524433780450103296,2
1522782430071074818,2
1521482577974018048,2
1526216719710113794,2
1520619388902150144,0
1522954423802097664,2
1523292808752209922,2
1524889703094583296,0
1521502207174221824,2
1524961759546597376,2
1526198379944226816,2
1520271263541116930,2
1518772845416882177,2
1524775736829444096,2
1524938701364666394,2
1524028646734065665,2
1526819291353456642,2
1518750451235422208,2
1524964795476475910,0
1518537374766333952,2
1525018042840690689,0
1518962406135054336,2
1526519772481208320,0
1521041991785611264,2
1519110945762873344,0
1523268825524801539,2
1522731688664522753,2
1523219063270371328,0
1518561463102758917,2
1523240451645399040,2
1522131396810092544,2
1518943900077260800,2
1521506246926295041,2
1525383020479295489,2
1519214247754231808,2
1520637487227441152,2
1522172494702313473,0
1524247074145173504,2
1518533771976671232,2
1524930270503182337,2
1522628601631236096,2
1523667872735797249,2
1526078338984337408,2
1518868170186141696,2
1521863659831836673,2
1522148414007693312,2
1524262589710348288,2
1525140099146870785,0
1526957100689408001,0
1520448694952538112,2
1522184942381596672,0
1524960453998170112,0
1522593138837114880,0
1525057714099208193,2
1519149897509142528,2
1519224630044938240,2
1526894212314275841,2
1518539408563400704,2
1526166734553874432,2
1524245174540554242,2
1521820083542241281,2
1519210608280973312,0
1525312829422960640,2
1521497681012662277,1
1522549273761443841,0
1523636809783455744,2
1523261906110550016,0
1526148758643548160,2
1518654031534690304,2
1525290791283097600,0
1526199674759131138,2
1525453944293855232,2
1522735848466362368,2
1525356160165224448,2
1525475738027077632,2
1522404027207757827,2
1525780150201090048,0
1523146813993525248,2
1520049514727440384,2
1523170759333482497,2
1526807202412974080,2
1519240595012608000,0
1526117794022309889,2
1523895414520352770,2
1525339242561683456,0
1520263008777564161,2
1521843743250210819,2
1521699615006937089,2
1526789696713793539,2
1521858725359030277,2
1521828544736858112,2
1525766195625881601,2
1526904023772762112,2
1521839076818960392,2
1526489014252949504,2
1518855357107679233,2
1525320644233113601,2
1525447147339931653,2
1522544111982727169,0
1526213986437693441,2
1525185426058670080,2
1526110074623913984,2
1526512216710725632,2
1518394153037537280,2
1526913394686984192,2
1521125949735006208,0
1524049269648498690,2
1524954459834441732,2
1520418065028349953,2
1518512684253483010,2
1525999442079252480,0
1525451080720863234,2
1520407436288532480,2
1524927694802403328,0
1524744604171800578,2
1524689319809540096,2
1526536594840121344,2
1520392402091282432,2
1525313291177734144,0
1521807403854950400,2
1525481892686221312,2
1518591208699809792,2
1521073337752948736,2
1523160387201691649,2
1518509841307693056,2
1525314522692497408,0
1526112349819531264,0
1525822952012644352,2
1524795006652932098,2
1521120586948247552,0
1524024934133301250,2
1526870217489813506,2
1521014215598698497,2
1525822291577253893,2
1522455421482643459,2
1518939859700023305,2
1521094080725340160,2
1525407954283147264,0
1520410408557117440,2
1525108030211207168,2
1524954801988980737,2
1525425615192887296,0
1523662547110752257,2
1523684192449572865,2
1525726649001693185,2
1524924401283903488,0
1526569212218462208,2
1520783111113519107,2
1518622237909168129,2
1522163294098063362,2
1524020032677818371,2
1521299593329209344,2
1524761688532078592,2
1525881413274173440,0
1518597735825375233,2
1524975695633518598,0
1525428141623508992,2
1520552565917814785,0
1526574776705499136,0
1519289483333869568,1
1522950752163213314,2
1523609524111765506,2
1525749283529830400,2
1526213140572442624,2
1524971057341378560,2
1526860016103333890,2
1520584106270101505,2
1526533588187217920,2
1526183012290813952,2
1518607421723525120,2
1522854469121179648,2
1524738697119567872,2
1522816344756199424,2
1526543108699062272,2
1518886872474259457,0
1521033072937996289,2
1526177912806060032,2
1518979497193660416,2
1523686839273598976,2
1524952260475764763,2
1520371591254659072,2
1518791068820525058,2
1518431492548231170,0
1518496360252780544,2
1518922513212141568,2
1522907941208174592,0
1523681123322056704,2
1525305178567876608,2
1526164374259486720,0
1526638824482570240,2
1522817930786119680,2
1520678028988530689,2
1518573484179267584,2
1524606356010848256,0
1518943479598284801,0
1522856034871562240,2
1525331966828023808,2
1524276784732286976,0
1520289491377745920,2
1518578900322127872,2
1526203519149060096,2
1518498145881452544,0
1523651133943971841,2
1523137362569535489,0
1524005766101106688,0
1525844907130204160,0
1524909997376667648,2
1519322939857915904,2
1524762584691482624,2
1521805644340547584,2
1520601049370746881,0
1524362414967635969,2
1520674409761095680,2
1521397976643796992,2
1525481501420404736,0
1520037510893772800,1
1519295862564093952,2
1526732360238174208,2
1523193998806032385,0
1525193098347053056,1
1518536768978849792,2
1520401615957680129,0
1526492102766518273,2
1524007271248056322,2
1518976096498184192,2
1517477197694783488,2
1523502838659391488,2
1519135653522419712,2
1522838985361731584,2
1519895812742221825,0
1525875819544862721,2
1525779373546082304,2
1519322094625906690,1
1518565865339473920,2
1519112771795054593,2
1524212762381266945,2
1522546008043171843,0
1525332299499249664,2
1525474885555736576,0
1525810584713064449,2
1522659688923475969,0
1522598220639404032,0
1518550658861125632,2
1518484416573874183,2
1517036850866954241,2
1520583520233848833,2
1526956246007713792,0
1522053859027582976,0
1525266770709430272,2
1525881462515458050,0
1518182560127463426,2
1525418950749999104,2
1522177976523128833,2
1520266370067607552,2
1526436466083057664,2
1526545373346426886,0
1526899386462392320,2
1524957867987582977,2
1519112665703936000,0
1518814366069846017,2
1525839370363711488,2
1522185206932803586,0
1524685711047155713,2
1517084768252399616,2
1518890584726917120,2
1525856952198533122,2
1518577547621003264,2
1519549771362746368,2
1517679232968978432,2
1525489752345960450,2
1521180832710414339,0
1518539387780616192,2
1522412316381249539,0
1525439127554240512,0
1523972571812995072,2
1518551604806307840,0
1521669503356071936,0
1524042940859170817,1
1522035356174282753,2
1525309227396235264,2
1523302463058632705,1
1520992089332666368,2
1526960654392782848,0
1525377891281866755,2
1525840182892810240,2
1519276163213971463,2
1523887500569505792,1
1524639042700120065,0
1522411684958453760,2
1525194371292729344,0
1526765828263227392,2
1522082615289053184,2
1524943808366002186,2
1524557704832126976,2
1518545722630885377,2
1523682341436018688,0
1518940979285618688,2
1519151454233464832,2
1524913040151306240,2
1525905425304104960,2
1525406853949452288,2
1522948906203578369,0
1526066441816272896,2
1518782219757944832,2
1523928545445429249,0
1522153676215062529,2
1526591606379659264,0
1518809615621931010,2
1523635223275393028,2
1522850986293100544,0
1520311916316356609,2
1520658177985216513,0
1519104162058878976,2
1522151411844206592,2
1526520436493668353,2
1523191930431049728,2
1524951352933236736,2
1523126334205030400,2
1524736845166551040,2
1522628557918601216,2
1520961222468075520,0
1523135290285559809,2
1524767048857178112,2
1520025427804258304,2
1518512761570922496,2
1522206760299528192,0
1520443931368263681,0
1520661330407333888,2
1522930706967527424,2
1525475732721266689,2
1522868811984412672,2
1526172893385609216,0
1525311138820681729,2
1524973223771013120,2
1520408976747544577,2
1522147010895298560,0
1523224180061184000,2
1523366041941733382,2
1519284859310551040,0
1523262919412109312,2
1525386813921034240,2
1518495579839496192,2
1522896142157164545,0
1517076108209901568,2
1522636130511904773,0
1520608504934936576,2
1521538373537910787,2
1520576297893650432,2
1518529971278725121,2
1524949485608378368,1
1523621509650010114,2
1518469715991085056,2
1523631728308686849,0
1525862683517431808,2
1522514967596920833,2
1525416552664748033,2
1525478928206680065,2
1518529627219660800,2
1523632238973186049,2
1526185952565411840,0
1525772985445273600,2
1520804741760319488,2
1522754901243498497,0
1521532221051457541,0
1525764791725334528,2
1520776468267032576,2
1521379497261826049,2
1518980080705634305,2
1524580032714362880,2
1517081571182133254,2
1522873909540171782,0
1526098890201743366,2
1525224086020005890,0
1526905708788211713,2
1525154441745162241,2
1521669706519769088,0
1522401877174153216,0
1525824839332003840,2
1525491385024991237,1
1523916196227080193,2
1524631405443047426,0
1519206731074912256,0
1526106667674386434,2
1526459288532594688,2
1524279384173330434,2
1522185286611992578,2
1518839032440107009,2
1522866085238026240,1
1525409028288811008,2
1526107920047423489,1
1525122556189343744,2
1524406254227054594,2
1520313110015672320,0
1523305034771218435,2
1518411962585317376,2
1518881190950092800,2
1521370035737939968,2
1520686091023515650,2
1525872387778129923,2
1524640567019249664,2
1523694887882805248,2
1518571697032790016,2
1525296490091925507,2
1519112452549799936,0
1525488086805020673,2
1521101950418399232,2
1522443653829959681,2
1520584795448872963,2
1520419397877198848,2
1524953931868442624,2
1522969851865681921,2
1522144945381179392,2
1523228817766383616,2
1524609244464570368,2
1524763164315123712,0
1526907725027938304,2
1521471382210715652,2
1522865219466407937,0
1524931651305758721,1
1522752076375216128,0
1522149904755609600,2
1518521656377212928,2
1522846087781912577,2
1525395363762667520,2
1516744776313364480,0
1522848307797643264,1
1522962823986532353,2
1520396342249799686,2
1518819318494294018,2
1523610364331511809,2
1524744368141127680,2
1524331169281622017,2
1522532770454863873,0
1525884623464579072,0
1520960231068827648,2
1524045516971339778,2
1520324216364892160,2
1526456325890183168,2
1518791777293004801,2
1524968169579896832,0
1524410714450173952,0
1523644703039647744,2
1524754431719669761,2
1522939888609374208,2
1520788121289437185,0
1525431875526721536,2
1525896453507338240,2
1521135875404734465,0
1521853548522139649,2
1521372460599324674,2
1522978647678029824,2
1523097663692230657,2
1522803785050980352,2
1526831246227439617,0
1521773927671877634,2
1526204684578324480,2
1524058267185709056,2
1526457211592970240,0
1522904590617882625,2
1521522008500056064,0
1524959308076785685,0
1525821372001177601,1
1525247818092322816,2
1520674610228117505,2
1524659428062298112,2
1523237876988751872,2
1520068911219232771,2
1520979601119641600,0
1524752349067366401,2
1518502451372240896,2
1520282379847307265,2
1522657202389065729,0
1523528137228926977,2
1526171340549799936,2
1521340576766910464,2
1524352103992360960,2
1520277521262157824,2
1524014613716955136,2
1524790146339864576,2
1526119487665479680,2
1525297215170031616,2
1524779542631436288,2
1522129952925429763,2
1521038150218493954,2
1523886804084006912,2
1526139340044111872,2
1524170922411761667,2
1519146847612588032,2
1523625213212061696,2
1520589799362498560,2
1520273695842791426,2
1522557857014591488,1
1525830330719932416,2
1524016058348503041,2
1526550111505231873,2
1522501115354378241,2
1525777176548679681,2
1522055605045047296,2
1522493240947388419,2
1518419168198299654,0
1518819460630851585,0
1526639403359014912,2
1518601652496125952,2
1525416390018355202,0
1526838346307497985,2
1524015947853402112,2
1522194697783246848,0
1522112524916649984,2
1520359612527964161,2
1520449366712012800,0
1522103027993296896,2
1526139937607024640,0
1523226322188726272,0
1519552391338545152,2
1521406347446693888,2
1521749206192504832,2
1521028872069795840,0
1521664567197470720,1
1522499266111238146,2
1525443949904728065,0
1522803397673762817,2
1524004440587399171,2
1522592696032182272,2
1522163047300988928,2
1525867968751468544,2
1519553293663584256,2
1518542985847525377,2
1526403602519949313,2
1526084985882521600,0
1525870017342218240,2
1524974641152143360,0
1518609544678715393,2
1522315029864980480,0
1521050183986868224,0
1522164776125693952,0
1525311179828056064,2
1526563072705699840,2
1521064914646749184,2
1525839777982840837,0
1526221703294365696,2
1520430985325969408,2
1523279700625604608,0
1521449589634572289,0
1521014085298663425,0
1525775494574026752,2
1520248434392924161,2
1518856332602114048,2
1518779960009555968,2
1521929393412747264,2
1519194401372655616,2
1518783694206828544,0
1523557001048977408,2
1526525015252156417,1
1519350784269631488,2
1520335949276016640,2
1523206185482002434,0
1523875766207156225,0
1523360772042018816,0
1526183337362333696,0
1524723231147835400,2
1518553982402134017,2
1526582367741149185,0
1521774702007439360,2
1518848136164233216,0
1522183455412568070,2
1521902761066991617,0
1524424460425900032,2
1520403732504010758,2
1526843743591989249,1
1525376077576667136,0
1525406460062363649,2
1525216212011171842,2
1526968528875556867,0
1518909823156318209,2
1523619369674153984,0
1523293421204819972,2
1524048739509231617,2
1522444878285656069,2
1525401246147850245,2
1525833258839453699,2
1524051041201057795,0
1525484266108653569,2
1523849137250193408,1
1522904543507673089,2
1524401880725864448,2
1522569176736755712,2
1524960673511354370,2
1521069491542798336,2
1521131723840389121,0
1524038069661356033,0
1523291429636014082,2
1525879244546445312,2
1523575355801731072,2
1524958874976985088,2
1520423211250626562,0
1523276115057721344,2
1523970773685129216,1
1525458441397227520,2
1526424006613680129,2
1520206008085544961,2
1522831727000883201,2
1525426111366438912,2
1521858217877200896,2
1522380641454727169,2
1523687969265053696,2
1518493346943344640,2
1524778833768894464,2
1524945955505594368,2
1524581657197813760,2
1522528564318732290,0
1523616295903645696,0
1520795107665928192,0
1520342759302967296,2
1522932369409589249,2
1523632569711218688,2
1524311710701883392,2
1521071355969835009,2
1524013748973105153,2
1518519016956231680,2
1526053801807204353,2
1525711863945736192,2
1525290263081795585,2
1523552040924094465,2
1524315564293771264,2
1525386703669628930,2
1526161368079970304,2
1518572253176565760,2
1518874675752833024,2
1524058085987262467,2
1526874934546513920,2
1518761752627875840,0
1521845302118203392,0
1522202192605847553,0
1518195995041202177,0
1522164402510008320,1
1526898265651822593,2
1518420423297409025,2
1521466330217848833,2
1522509984344510465,0
1525285968135086080,2
1520617074594172929,2
1518537142758219776,2
1525416210317586435,2
1524019033749995520,2
1523978749137780736,2
1522481313978417152,2
1523281864873562112,0
1525450771260592130,2
1522137356752789504,2
1520574955704193024,0
1518594956377870336,2
1526131979007037440,2
1522765400450076672,0
1522459936038526979,2
1525473985902923776,0
1525435614543646720,2
1518463929269161984,1
1520667550233022464,2
1525452514425835521,2
1524969830637772800,1
1526408455388467200,0
1524933250199990272,2
1519313416032514049,0
1523851439843385344,2
1525850806892826631,0
1526510689744891909,0
1518465391890411520,2
1520582251221700610,2
1518501248839921666,0
1525768284590981121,0
1524912313543032832,2
1519220891103920129,2
1523650354126233600,2
1526086445986787329,2
1523293370415681537,2
1526432479019962368,2
1520449945861558275,2
1521774163996078082,2
1518775850610868224,2
1518754823126286337,2
1518450654528024576,2
1526228297939849217,0
1523306559790481408,1
1525870856496263168,0
1525468606775308289,2
1523629189072445441,2
1526850765067026433,2
1522259408117723136,2
1519255595693785088,2
1520781762292744200,2
1521786377775448065,2
1521102332808728576,2
1523606638027976704,0
1524955326399008768,2
1522909888564793344,2
1525998120185876483,0
1526951892898566144,0
1521051039470088192,0
1520390330478174208,2
1522555231652876288,2
1526598267341094914,2
1517784989164707853,2
1525431400958005248,2
1524411530925977600,0
1526950619004960768,2
1525862303836409856,2
1524983833900163072,0
1523952904700260352,0
1525707314912587776,2
1520579817997221888,2
1526173116460056577,2
1523452959626956800,0
1524187201290252288,2
1521306025562832896,2
1519911342437769216,2
1525862238988275714,0
1518901162971627520,2
1522500547126960128,0
1522517448125456384,0
1524933794209402881,2
1522980350963507205,0
1526001446700711936,0
1523326096644616192,1
1520543664149512192,2
1523676788739948544,2
1525471746912006144,2
1526705952942346240,2
1522415011830054912,2
1520383359901335558,0
1519225354912641024,0
1520432582911234048,2
1521690571915599872,0
1526954245248864261,2
1523974994002268165,2
1526200897029623810,0
1524929727265247233,2
1519232680306802688,2
1524343441156878337,2
1526841126850015232,2
1522867396645888000,1
1525841511099015169,2
1518529422034415616,2
1521866895095308288,0
1524613378416967680,2
1524936528006643712,2
1518508571863838720,0
1526986642653081600,0
1522166505260994561,2
1523526274861666305,2
1524957071464345601,0
1522221099018518533,2
1520258138368212994,2
1518783299099172864,0
1517526403423834112,2
1522540630614093825,2
1520377845243015168,0
1526531147819544578,2
1524374732623077376,2
1517360027568271360,2
1520617445639487488,0
1525427805311279105,2
1524763405814747142,0
1523612307539980288,2
1525473916374122497,2
1518589248102105088,2
1520674697545150465,2
1525458022390460416,2
1524392331155509248,2
1522590447427743745,2
1522955316815863809,2
1523260753175666688,2
1521445771983622145,2
1525285241459335168,2
1522785270214582273,2
1518850222000328705,2
1523996939750150144,2
1520354361594982401,2
1522584027131170820,2
1522167852655992832,2
1524920514833154056,0
1518461070448672768,2
1524947323776045057,2
1526508387659579392,2
1522183958934425600,2
1526927160354963457,2
1522863445879980033,2
1526729271959429120,2
1524741763428016128,0
1523286592550367234,0
1525471536945041408,2
1520347130547687425,0
1524368937584304128,2
1526842445350129666,2
1526779230050078721,0
1520234714275409920,2
1520453105099632640,1
1524295488522289152,2
1526120389617000449,2
1522907318954098688,2
1526562028030406656,0
1524375616090685440,2
1525285244932194304,1
1521739818103095296,0
1523901098012340225,2
1521155921946177536,0
1523337837780733954,0
1519313550380253184,2
1524240167522897921,1
1522237835629121536,1
1522245797584437248,0
1521044722294288385,2
1525373410389655552,2
1525845285251198976,2
1518591062050480128,2
1518537523252789248,2
1518519737688289280,2
1525125757030305793,2
1522442247123394560,2
1520340218036948992,0
1525786121711788033,1
1518811133905305600,0
1526189258188288008,0
1520606573994799104,2
1521856246176878592,2
1520981837463826432,1
1525891092306341889,0
1524938035892088832,2
1526950587283419136,2
1518739885078757376,2
1523333818555727873,0
1520964722392465408,2
1524767829047668736,2
1523640193970057216,2
1519159130015289345,1
1526599806537244672,2
1523990863612768256,2
1522842695332687872,1
1523979041443033089,2
1524367209480351745,2
1523252375208992768,2
1526118853868040192,2
1522026708572196864,1
1526909646262669313,2
1526079469894545410,0
1524979548634619904,2
1520382013940768768,2
1525869223851196417,0
1524764152870232064,0
1522579523589468162,2
1522909474729586691,2
1520616341702684673,0
1523962644369068032,2
1520055685136121856,2
1518498551575154689,2
1524341489631117312,2
1521186224601731072,0
1525390083087814658,2
1518582212253290497,2
1526447020453822465,2
1520559501677527040,2
1524390696282513415,2
1524783833014362113,2
1526087917268893697,0
1521517004087201792,2
1524989683805351936,2
1522913034171158530,2
1525393016147816452,2
1526902385846939648,0
1523265516671889409,2
1518532214589337601,2
1523989405081513984,2
1520974991264681984,2
1525279822599303169,2
1524587157045665792,2
1518595424025686021,2
1517893827146977280,2
1522527311068733440,0
1526152269103632384,2
1524779468497494017,2
1519125429143044096,0
1519905381819944960,2
1525848196475256833,2
1526966819726102529,0
1522767224238653441,0
1521430002805665792,2
1525135449504722946,2
1524751574995980291,2
1518576247927820288,2
1525838565082402816,2
1526524187438817280,2
1520051441528111105,2
1526207254201896960,0
1523123153915940864,2
1520779872963989504,2
1518627471230484481,2
1522771953740050433,2
1523927673927778304,2
1520656472082116609,2
1526586174709837824,1
1526560167319715840,2
1522210539383910402,2
1524194011417923588,1
1525464652893028352,0
1525119247797846016,2
1518968410906177536,2
1516704188671336450,2
1520357941911887877,2
1526933515438370816,2
1526734047682207747,0
1521340821941137408,0
1526214478181896192,2
1521452233363054592,2
1521117492378161152,1
1526521540854091776,2
1523166511380459521,0
1524012787466334209,2
1521095830283108353,2
1526168737077813248,1
1518516314058682370,0
1525810606397624320,2
1524981023179583488,2
1522740233254625280,2
1526173575677607936,0
1526119137981833216,2
1524875313708208129,2
1524796563494559763,2
1525299316029796352,2
